ID	SEC_ID	FEATURE	STATE	ARTICLE
0523B002-3-011	118	errors;correct_συμφωνία;πτώση	active	η
0523B002-3-011	123	errors;correct_συμφωνία;πτώση	active	τα
0523B002-3-011	128	errors;correct_συμφωνία;πτώση	active	Η
0523B002-3-011	92	errors;συμφ;σ-γεν	active	του
0523B002-3-011	132	errors;correct_συμφωνία;πτώση	active	ο
0523B002-3-011	135	errors;correct_συμφωνία;πτώση	active	Η
0523B002-3-011	140	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-008	54	errors;correct_συμφωνία;πτώση	active	μία
0937A702-2-008	58	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-008	34	errors;ορθ;ο-γραμ	active	τις
0937A702-2-008	62	errors;correct_συμφωνία;πτώση	active	μια
0937A702-2-008	66	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-008	70	errors;correct_συμφωνία;πτώση	active	ένας
0937A702-2-008	74	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-008	78	errors;correct_συμφωνία;πτώση	active	το
0937A702-2-008	82	errors;correct_συμφωνία;πτώση	active	τα
0937A702-2-008	86	errors;correct_συμφωνία;πτώση	active	ο
0937A702-2-008	89	errors;correct_συμφωνία;πρόσωπο	active	την
0937A702-2-008	94	errors;correct_συμφωνία;πτώση	active	της
0937A702-2-008	97	errors;correct_συμφωνία;πρόσωπο	active	το
0937A702-2-008	46	errors;ορθ;ο-γραμ	active	τις
0937A702-2-008	102	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-008	106	errors;correct_συμφωνία;πτώση	active	ο
0207A204-3-003	49	errors;correct_συμφωνία;πτώση	active	ένα
0207A204-3-003	53	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-003	13	errors;συμφ;σ-αρι	active	του
0207A204-3-003	57	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-003	61	errors;correct_συμφωνία;πτώση	active	την
0207A204-3-003	65	errors;correct_συμφωνία;πτώση	active	τα
0207A204-3-003	39	errors;κειμ;συνδ;παρ-αντι	active	η
0207A204-3-003	69	errors;correct_συμφωνία;πτώση	active	τα
1351A001-3-001	15	errors;correct_συμφωνία;πτώση	active	μια
1351A001-3-001	19	errors;correct_συμφωνία;πτώση	active	τα
0207B203-3-015	70	errors;correct_συμφωνία;πτώση	active	ενα
0207B203-3-015	75	errors;correct_συμφωνία;πτώση	active	ενα
0207B203-3-015	79	errors;correct_συμφωνία;πτώση	active	μια
0207B203-3-015	14	errors;ορθ;ο-γραμ	active	οι
0207B203-3-015	83	errors;correct_συμφωνία;πτώση	active	το
0207B203-3-015	20	errors;ορθ;ο-γραμ	active	οι
0207B203-3-015	87	errors;correct_συμφωνία;πτώση	active	τα
0207B203-3-015	23	errors;ορθ;ο-γραμ	active	οι
0207B203-3-015	91	errors;correct_συμφωνία;πτώση	active	τα
0207B203-3-015	95	errors;correct_συμφωνία;πτώση	active	ενα
0207B203-3-015	99	errors;correct_συμφωνία;πτώση	active	την
0207B203-3-015	43	errors;ορθ;ο-γραμ	active	οι
0207B203-3-015	103	errors;correct_συμφωνία;πτώση	active	το
0207B203-3-015	107	errors;correct_συμφωνία;πτώση	active	τα
0207B203-3-015	52	errors;ορθ;ο-γραμ	active	οι
0207B203-3-015	110	errors;correct_συμφωνία;πρόσωπο	active	ο
0207B203-3-015	59	errors;ορθ;ο-γραμ	active	οι
0207B203-3-015	115	errors;correct_συμφωνία;πτώση	active	τα
0207B203-3-015	69	errors;ορθ;ο-γραμ	active	τις
1351A004-1-012	21	errors;correct_συμφωνία;πρόσωπο	active	ενα
1351A004-1-012	33	errors;correct_συμφωνία;γένος	active	Ένα
1351A004-1-012	12	errors;συμφ;σ-πτω	active	ο
1351A004-1-012	39	errors;correct_συμφωνία;πτώση	active	την
1351A004-1-012	16	errors;ορθ;ο-γραμ	active	τις
0207B203-3-028	47	errors;correct_συμφωνία;πτώση	active	ενα
0207B203-3-028	67	errors;correct_συμφωνία;πτώση	active	τα
0207B203-3-028	71	errors;correct_συμφωνία;πτώση	active	μια
0207B203-3-028	75	errors;correct_συμφωνία;αριθμός	active	τα
0207B203-3-028	78	errors;correct_συμφωνία;πρόσωπο	active	το
0207B203-3-028	83	errors;correct_συμφωνία;πτώση	active	ο
0207B203-3-028	44	errors;ορθ;ο-γραμ	active	τις
0207B203-3-028	87	errors;correct_συμφωνία;πτώση	active	ο
0207B203-3-028	91	errors;correct_συμφωνία;πτώση	active	τα
0523B001-3-029	30	errors;correct_συμφωνία;πτώση	active	το
0523B001-3-029	26	errors;ορθ;ο-γραμ	active	η
0523B001-3-029	33	errors;ορθ;ο-γραμ	active	η
1349A007-3-007	49	errors;correct_συμφωνία;γένος	active	η
1349A007-3-007	82	errors;correct_συμφωνία;αριθμός	active	τις
1349A007-3-007	87	errors;correct_συμφωνία;πτώση	active	μια
1349A007-3-007	41	errors;τον;τ-παρ	active	ενα
1349A007-3-007	91	errors;correct_συμφωνία;πτώση	active	Η
1349A007-3-007	93	errors;correct_συμφωνία;γένος	active	ενα
1349A007-3-007	32	errors;πτω;πτω-προθ_φραση	active	ο
1349A007-3-007	64	errors;ορθ;κεφ	active	Τα
1349A007-3-007	99	errors;correct_συμφωνία;πτώση	active	τα
1349A007-3-007	103	errors;correct_συμφωνία;πτώση	active	η
1349A007-3-007	107	errors;correct_συμφωνία;πτώση	active	ενα
1349A007-3-007	111	errors;correct_συμφωνία;πτώση	active	ενα
1349A007-3-007	115	errors;correct_συμφωνία;πτώση	active	το
1349A007-3-007	119	errors;correct_συμφωνία;πτώση	active	το
0419B003-3-023	58	errors;correct_συμφωνία;πτώση	active	τις
0419B003-3-023	62	errors;correct_συμφωνία;πτώση	active	το
0419B003-3-005	46	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-005	55	errors;correct_συμφωνία;πτώση	active	μια
0419B003-3-005	59	errors;correct_συμφωνία;πτώση	active	τον
0419B003-3-005	62	errors;correct_συμφωνία;πρόσωπο	active	η
0419B003-3-005	67	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-005	16	errors;ορθ;ο-γραμ	active	τη
0419B003-3-005	45	errors;αρθ;ορι;ο-προσ	active	ο
0626A008-3-023	25	errors;correct_συμφωνία;γένος	active	ενα
0626A008-3-023	55	errors;correct_συμφωνία;πτώση	active	μια
0626A008-3-023	59	errors;correct_συμφωνία;πτώση	active	η
0626A008-3-023	61	errors;correct_συμφωνία;γένος	active	μια
0626A008-3-023	67	errors;correct_συμφωνία;πτώση	active	τα
0626A008-3-023	71	errors;correct_συμφωνία;πτώση	active	Η
0626A008-3-023	73	errors;correct_συμφωνία;γένος	active	ένας
0626A008-3-023	36	errors;correct_συμφωνία;πτώση	active	τη
0626A008-3-023	81	errors;correct_συμφωνία;πρόσωπο	active	την
0626A008-3-023	86	errors;correct_συμφωνία;πτώση	active	ο
0626A008-3-023	90	errors;correct_συμφωνία;πτώση	active	τα
0626A008-3-023	93	errors;correct_συμφωνία;πρόσωπο	active	τη
0626A008-3-023	98	errors;correct_συμφωνία;αριθμός	active	η
0626A008-3-023	102	errors;correct_συμφωνία;πτώση	active	το
0207A115-1-037	29	errors;correct_συμφωνία;πρόσωπο	active	μια
0207A115-1-037	41	errors;correct_συμφωνία;πρόσωπο	active	τα
0207A115-1-037	45	errors;correct_συμφωνία;πτώση	active	ο
0207A115-1-037	48	errors;correct_συμφωνία;πτώση	active	την
0207A115-1-037	51	errors;correct_συμφωνία;πτώση	active	τα
0207A115-1-037	54	errors;correct_συμφωνία;πτώση	active	η
0207A115-1-037	36	errors;ορθ;ο-γραμ	active	τον
0207A115-1-037	20	errors;τον	active	το
0207A115-1-037	55	errors;correct_συμφωνία;πτώση	active	η
0207A115-1-037	58	errors;correct_συμφωνία;πτώση	active	ο
0207A204-3-007	29	errors;correct_συμφωνία;πτώση	active	ένα
0207A204-3-007	33	errors;correct_συμφωνία;πτώση	active	ένα
0207A204-3-007	37	errors;correct_συμφωνία;πτώση	active	μια
0207A204-3-007	41	errors;correct_συμφωνία;πτώση	active	τα
0207A204-3-007	23	errors;συμφ;σ-γεν	active	της
0207A204-3-007	45	errors;correct_συμφωνία;πτώση	active	Μια
0207A204-3-007	49	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-007	53	errors;correct_συμφωνία;πτώση	active	τα
0207A204-3-007	57	errors;correct_συμφωνία;πτώση	active	μια
0207A204-3-007	61	errors;correct_συμφωνία;πτώση	active	τα
0207A204-3-007	25	errors;συμφ;σ-γεν	active	το
0207A204-3-007	65	errors;correct_συμφωνία;πτώση	active	τα
0207A204-3-007	69	errors;correct_συμφωνία;πτώση	active	ο
0207A204-3-007	73	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-011	18	errors;correct_συμφωνία;πρόσωπο	active	μια
0207B203-3-011	41	errors;correct_συμφωνία;πτώση	active	Μια
0207B203-3-011	64	errors;correct_συμφωνία;πτώση	active	την
0207B203-3-011	91	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-011	106	errors;correct_συμφωνία;πτώση	active	τα
0207B203-3-011	110	errors;correct_συμφωνία;πτώση	active	μια
0207B203-3-011	114	errors;correct_συμφωνία;πτώση	active	των
0207B203-3-011	118	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-011	122	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-011	126	errors;correct_συμφωνία;αριθμός	active	τα
0207B203-3-011	130	errors;correct_συμφωνία;πτώση	active	ένα
0207B203-3-011	134	errors;correct_συμφωνία;αριθμός	active	τα
0523B001-3-036	45	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-036	2	errors;ορθ;ο-γραμ	active	τον
0523B001-3-036	49	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-036	14	errors;συμφ;σ-αρι	active	του
0523B001-3-036	50	errors;correct_συμφωνία;αριθμός	active	η
0523B001-3-036	57	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-036	60	errors;correct_συμφωνία;πρόσωπο	active	τα
0523B001-3-036	65	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-036	31	errors;τον;τ-παρ	active	ενα
0523B001-3-036	69	errors;correct_συμφωνία;πτώση	active	την
0523B001-3-036	71	errors;correct_συμφωνία;αριθμός	active	τα
0523B001-3-036	76	errors;correct_συμφωνία;πρόσωπο	active	η
0523B001-3-036	78	errors;correct_συμφωνία;αριθμός	active	η
0523B001-3-036	40	errors;συμφ;σ-αρι	active	του
0523A008-3-008	25	errors;correct_συμφωνία;πρόσωπο	active	μια
0523A008-3-008	29	errors;correct_συμφωνία;πρόσωπο	active	το
0523A008-3-008	34	errors;correct_συμφωνία;αριθμός	active	το
0523A008-3-008	38	errors;correct_συμφωνία;πτώση	active	τα
0523A008-3-008	42	errors;correct_συμφωνία;πτώση	active	μια
0523A008-3-008	46	errors;correct_συμφωνία;αριθμός	active	τα
0523A008-3-008	50	errors;correct_συμφωνία;πρόσωπο	active	το
0523A008-3-008	16	errors;ορθ;ο-γραμ	active	της
0419B003-3-001	26	errors;correct_συμφωνία;πτώση	active	ένα
0419B003-3-001	30	errors;correct_συμφωνία;πτώση	active	το
0419B003-3-001	10	errors;συμφ;σ-αρι	active	του
0419B003-3-001	34	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-001	38	errors;correct_συμφωνία;πτώση	active	το
0419B003-3-001	54	errors;correct_συμφωνία;γένος	active	ο
0419B003-3-001	50	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-001	46	errors;correct_συμφωνία;πτώση	active	ο
0419B003-3-001	42	errors;correct_συμφωνία;πτώση	active	την
0419A004-3-031	56	errors;correct_συμφωνία;πτώση	active	το
0419A004-3-031	60	errors;correct_συμφωνία;πτώση	active	ενα
0419A004-3-031	64	errors;correct_συμφωνία;πτώση	active	η
0419A004-3-031	67	errors;correct_συμφωνία;πρόσωπο	active	τα
0419A004-3-031	72	errors;correct_συμφωνία;αριθμός	active	τα
0207A219-2-012	28	errors;correct_συμφωνία;πτώση	active	μία
0207A219-2-012	3	errors;τον;τ-προσ	active	μιά
0207A219-2-012	32	errors;correct_συμφωνία;πτώση	active	το
0207A219-2-012	36	errors;correct_συμφωνία;αριθμός	active	μία
0207A219-2-012	40	errors;correct_συμφωνία;πτώση	active	τα
0207A219-2-012	44	errors;correct_συμφωνία;πρόσωπο	active	ένα
0207A219-2-012	48	errors;correct_συμφωνία;πτώση	active	την
0207A219-2-012	53	errors;correct_συμφωνία;πτώση	active	την
0207A219-2-012	56	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-012	60	errors;correct_συμφωνία;πτώση	active	το
0207A219-2-012	64	errors;correct_συμφωνία;πτώση	active	ο
0207A219-2-012	68	errors;correct_συμφωνία;πτώση	active	τη
0419A004-1-007	52	errors;correct_συμφωνία;πρόσωπο	active	ένα
0419A004-1-007	22	errors;ορθ;ο-ορια_λεξ	active	μια
0419A004-1-007	56	errors;correct_συμφωνία;πρόσωπο	active	η
0419A004-1-007	61	errors;correct_συμφωνία;πτώση	active	το
0419A004-1-007	65	errors;correct_συμφωνία;πτώση	active	η
0419A004-1-007	37	errors;τον;τ-παρ	active	ενας
0419A004-1-007	42	errors;ορθ;ο-γραμ	active	τις
0207A219-1-024	34	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-024	38	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-1-024	42	errors;correct_συμφωνία;πτώση	active	μια
0207A219-1-024	46	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-024	27	errors;συμφ;σ-γεν	active	τους
0207A219-1-024	50	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-024	16	errors;συμφ;σ-γεν	active	το
0207A219-1-024	53	errors;correct_συμφωνία;πρόσωπο	active	την
0207A219-1-024	58	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-024	29	errors;κειμ;αναφορά_κλιτικό;αντ_κλ	active	τους
0207A219-1-030	16	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-1-030	20	errors;correct_συμφωνία;πτώση	active	τα
0207A115-2-042	22	errors;correct_συμφωνία;πτώση	active	η
0207A115-2-042	25	errors;correct_συμφωνία;πτώση	active	μια
0207A115-2-042	9	errors;συμφ;σ-γεν	active	τους
0207A115-2-042	28	errors;correct_συμφωνία;πτώση	active	ένας
0207A115-2-042	31	errors;correct_συμφωνία;πτώση	active	την
0207A115-2-042	34	errors;correct_συμφωνία;πτώση	active	ο
0207A115-2-042	37	errors;correct_συμφωνία;πτώση	active	την
0207A219-1-019	16	errors;correct_συμφωνία;πτώση	active	ένα
